"site_No.","date","avg_temp","low_temp","low_temp_hhmm","high_temp","high_temp_hhmm","precipitation","max_wind_speed","avg_wind_speed","degree_of_max_wind_speed","site","PM","Na_ion","NH4_ion","K_ion","Mg_ion","Ca_ion","F_ion","Cl_ion","NO2_ion","Br_ion","NO3_ion","SO4_ion","Pb","Cd","Cr","Cu","Mn","Fe","Ni","As","Be","Al","Ca_M","Mg_M","OC","EC","TC","ion_sum","metal_sum"
637,2017-11-13,8.1,0.5,29,13.9,1535,0,7.3,2.4,222.2,"Pyeongteak",69.2,0.354,7.05,0.561,0.123,0.439,0.025,4.766,0.01,0.022,13.617,4.055,0.0267,0.0012,0.0052,0.0271,0.0438,0.9006,0.0116,0.0039,0,0.6025,0.5303,0.208,11.01,0.71,11.73,31.022,2.3609
637,2017-11-14,7.6,3,2340,12.7,1148,0,10.2,2.5,315,"Pyeongteak",50.3,1.402,1.622,0.313,0.309,1.089,0.046,1.832,0,0,4.946,3.165,0.0243,7e-04,0.0047,0.0132,0.0554,1.6343,0.0083,0.0027,0,1.4111,1.6178,0.7136,4.24,0.98,5.22,14.724,5.4861
637,2017-11-15,5.4,2.2,2356,8.9,1229,0,8.9,2.5,295.3,"Pyeongteak",30.9,0.566,1.574,0.26,0.183,0.438,0.041,1.605,0.026,0.007,3.182,2.18,0.0304,0.0012,0.0036,0.0173,0.0402,0.7406,0.0025,0.0027,0,0.5234,0.6299,0.3186,4.04,0.59,4.63,10.062,2.3104
637,2017-11-16,1.6,-2.4,730,7.1,1505,0,5.5,1.5,47.8,"Pyeongteak",34.9,0.316,2.638,0.291,0.196,0.395,0.07,2.224,0,0.01,4.72,2.16,0.0287,0.001,0.0054,0.0259,0.0723,0.8997,0.0055,0.003,0,0.4697,0.5332,0.3277,5.24,0.73,5.97,13.02,2.3721
637,2017-11-17,3.5,-3.1,402,7.5,1547,5,7.9,1.6,317.8,"Pyeongteak",71.9,0.381,4.678,0.994,0.15,0.886,0.116,3.737,0.011,0.028,10.721,3.202,0.0385,0.0023,0.013,0.0517,0.2074,2.1179,0.0151,0.0034,0,1.003,1.0952,0.2916,14.21,0.91,15.13,24.904,4.8391
637,2017-12-11,-4.1,-8.4,2356,0.4,1,0,12,4.3,272.8,"Pyeongteak",33.7,0.747,1.213,0.201,0.176,0.767,0.036,2.428,0.222,0.031,0.991,1.968,0.0108,3e-04,0.0026,0.005,0.0286,1.2753,0.0019,0.0018,0,0.8859,0.8777,0.4108,2.49,0.43,2.92,8.78,3.5007
637,2017-12-12,-6.9,-10.1,649,-2.5,1427,0,7.1,1.7,323.4,"Pyeongteak",34.1,0.317,2.811,0.262,0.085,0.414,0.126,2.74,0.125,0.025,3.254,2.538,0.0308,5e-04,0.0045,0.0134,0.0308,0.6827,0.0029,0.0034,0,0.4888,0.4226,0.1399,5.06,0.53,5.59,12.697,1.8203
637,2017-12-13,-6.5,-10.9,754,-2.4,1603,0,8.6,1.6,309.4,"Pyeongteak",34.8,0.263,2.236,0.286,0.074,0.389,0.173,1.933,0.101,0.023,3.682,1.896,0.0292,6e-04,0.0051,0.0228,0.0323,0.7829,0.0027,0.003,0,0.6247,0.5064,0.1812,6.24,0.53,6.77,11.056,2.1909
637,2017-12-14,-6.4,-12.5,702,-1,1347,0,3.9,1,64.7,"Pyeongteak",80.4,0.384,6.804,0.541,0.097,0.746,0.181,7.27,0.028,0.052,10.659,3.037,0.0473,0.002,0.015,0.042,0.0825,1.3403,0.0141,0.0041,0,0.9076,0.8541,0.2085,16.09,0.97,17.07,29.799,3.5175
637,2017-12-15,-2.4,-9.4,403,2.4,1436,0,6.4,1.3,16.9,"Pyeongteak",111.1,0.492,10.875,0.703,0.111,0.913,0.226,12.377,0.034,0.076,15.358,4.26,0.0583,0.0024,0.0163,0.0519,0.1013,1.6112,0.0162,0.0051,0,1.1288,1.0338,0.2477,20.75,1.1,21.85,45.425,4.273
