Start_Date,Assign_ID,Weight_Result
2018-06-15 6:31,P7165779,135.754 
2018-06-15 6:52,P7165780,135.704 
2018-06-15 11:18,P7165781,134.524 
2018-06-15 11:38,P7165782,137.241 
2018-06-15 11:58,P7165783,136.067 
2018-06-15 12:19,P7165784,136.324 
2018-06-15 12:39,P7165785,132.662 
2018-06-15 12:59,P7165786,132.953 
2018-06-15 13:19,P7165787,133.875 
2018-06-15 13:40,P7165788,133.042 
2018-06-15 14:00,P7165789,132.938 
2018-06-15 14:21,P7165790,133.450 
2018-06-15 14:42,P7165791,131.392 
2018-06-15 15:02,P7165792,132.895 
2018-06-15 15:23,P7165793,132.088 
2018-06-15 15:44,P7165794,132.825 
2018-06-15 16:04,P7165795,131.662 
2018-06-15 16:24,P7165796,132.311 
2018-06-15 16:44,P7165797,135.518 
2018-06-15 17:05,P7165798,134.614 
2018-06-15 17:25,P7165799,136.980 
2018-06-15 17:48,P7165800,136.325 
2018-06-15 18:09,P7162451,137.687 
2018-06-15 18:29,P7162452,137.882 
2018-06-15 18:50,P7162453,137.938 
2018-06-15 19:10,P7162454,139.846 
2018-06-15 19:31,P7162455,138.818 
2018-06-15 19:51,P7162456,138.021 
2018-06-15 20:12,P7162457,137.540 
2018-06-15 20:33,P7162458,137.713 
2018-06-15 20:54,P7162459,137.052 
2018-06-15 21:14,P7162460,137.227 
2018-06-15 21:36,P7162461,137.640 
2018-06-15 21:56,P7162462,137.949 
2018-06-15 22:16,P7162463,136.683 
2018-06-15 22:37,P7162464,138.207 
2018-06-15 22:57,P7162465,139.120 
2018-06-15 23:18,P7162466,135.332 
2018-06-15 23:38,P7162467,136.829 
2018-06-16 0:00,P7162468,136.658 
2018-06-16 0:22,P7162469,137.935 
2018-06-16 0:42,P7162470,137.833 
2018-06-16 1:03,P7162471,136.622 
2018-06-16 1:24,P7162472,137.103 
2018-06-16 1:44,P7162473,136.581 
2018-06-16 2:05,P7162474,135.763 
2018-06-16 2:26,P7162475,136.958 
2018-06-16 2:47,P7162476,136.222 
2018-06-16 3:08,P7162477,135.600 
2018-06-16 3:28,P7162478,139.200 
2018-06-16 3:50,P7162479,138.320 
2018-06-16 4:10,P7162480,140.346 
2018-06-16 4:31,P7162481,139.119 
2018-06-16 4:52,P7162482,137.239 
2018-06-16 5:12,P7162483,137.961 
2018-06-16 5:32,P7162484,136.009 
2018-06-16 5:53,P7162485,140.843 
2018-06-16 6:14,P7162486,136.559 
2018-06-16 6:35,P7162487,141.237 
2018-06-16 6:58,P7162488,137.796 
2018-06-16 7:19,P7162489,139.502 
2018-06-16 7:39,P7162490,140.076 
2018-06-16 7:59,P7162491,139.566 
2018-06-16 8:20,P7162492,136.099 
