Start_Date,Assign_ID,Weight_Result
2018-05-15 19:09,7S16857,158.3715
2018-05-15 19:30,7S16858,158.0523
2018-05-15 19:50,7S16859,158.7183
2018-05-15 20:10,7S16860,159.2578
2018-05-15 20:31,7S16861,157.8782
2018-05-15 20:54,7S16862,158.042
2018-05-15 21:15,7S16863,157.7957
2018-05-15 21:36,7S16866,158.1662
2018-05-15 21:57,7S16867,160.1512
2018-05-15 22:18,6B29893,154.545
2018-05-15 22:39,6B29895,155.3588
2018-05-15 23:00,7S16524,157.5418
2018-05-15 23:21,7S16525,158.5362
2018-05-15 23:41,7S16526,157.873
2018-05-16 0:02,7S16527,158.209
2018-05-16 0:23,7S16528,157.9945
2018-05-16 0:43,7S16529,157.9902
2018-05-16 1:04,7S16530,158.8715
2018-05-16 1:24,7S16531,157.4193
2018-05-16 1:45,7S16532,156.766
2018-05-16 2:07,7S16533,157.4457
2018-05-16 2:27,7S16534,158.9713
2018-05-16 2:48,7S16535,158.0788
2018-05-16 3:09,7S16536,159.3593
2018-05-16 3:32,7S16537,158.2838
2018-05-16 3:54,7S16538,158.1803
2018-05-16 4:14,7S16539,160.5397
2018-05-16 4:36,7S16540,158.8768
2018-05-16 4:56,7S16541,157.8138
2018-05-16 5:17,7S16542,159.0592
2018-05-16 5:39,7S16543,159.4735
2018-05-16 5:59,7S16544,157.8315
2018-05-16 6:20,7S16545,157.1363
2018-05-16 6:41,7S16546,157.9622
2018-05-16 7:02,7S16547,158.978
2018-05-16 7:23,7S18301,158.9047
2018-05-16 7:44,7S18302,158.9197
2018-05-16 8:04,7S18303,161.435
2018-05-16 8:25,7S18304,158.844
2018-05-16 8:47,7S18305,159.1717
2018-05-16 9:07,7S18306,158.799
2018-05-16 9:28,7S18307,159.486
2018-05-16 9:48,7S18308,157.0808
2018-05-16 10:11,7S18309,158.1493
2018-05-16 10:32,7S18310,159.1017
2018-05-16 10:53,7S18311,158.5758
2018-05-16 11:14,7S18312,157.6633
2018-05-16 11:35,7S18313,158.5037
2018-05-16 11:55,7S18314,156.3708
2018-05-16 12:15,7S18315,157.4872
2018-05-16 12:37,7S18316,159.3285
2018-05-16 12:57,7S18317,160.0453
2018-05-16 13:18,7S18318,160.0463
2018-05-16 13:39,7S18319,156.7255
2018-05-16 14:00,7S18320,159.1613
2018-05-16 14:20,7S18321,159.1023
2018-05-16 14:41,7S18322,158.7933
2018-05-16 15:02,7S16868,159.0393
2018-05-16 15:22,6B29896,155.7953
2018-05-18 11:26,7S16548,156.9908
2018-05-18 11:47,7S16549,158.5968
2018-05-18 12:08,7S16550,159.3147
2018-05-18 12:30,7S16951,160.0955
2018-05-18 12:51,7S16952,158.1672
2018-05-18 13:12,7S16953,159.3248
2018-05-18 13:33,7S16954,159.1768
2018-05-18 13:54,7S16955,158.862
2018-05-18 14:16,7S16956,157.8772
2018-05-18 14:37,7S16957,159.0638
2018-05-18 14:58,7S16958,158.642
2018-05-18 15:20,7S16959,159.0872
2018-05-18 15:42,7S16960,158.2882
2018-05-18 16:02,7S16961,159.8248
2018-05-18 16:24,7S16962,157.9697
2018-05-18 16:44,7S16963,159.3308
2018-05-18 17:06,7S16964,157.9258
2018-05-18 17:26,7S16965,160.1557
2018-05-18 17:47,7S16966,160.3547
2018-05-18 18:08,7S16967,160.148
2018-05-18 18:28,7S16968,159.2243
2018-05-18 18:50,7S16969,159.0857
2018-05-18 19:11,7S16970,159.0852
2018-05-18 19:32,7S16971,159.6445
2018-05-18 19:53,7S16141,156.8027
2018-05-18 20:15,7S16142,158.6028
2018-05-18 20:36,7S16143,157.1947
2018-05-18 20:58,7S16674,157.8188
2018-05-18 21:19,7S16675,158.9752
2018-05-18 21:42,7S16676,157.7237
2018-05-18 22:04,7S16677,159.5222
2018-05-18 22:24,7S16678,160.1932
2018-05-18 22:45,7S16679,158.9307
2018-05-18 23:06,7S16680,157.4818
2018-05-18 23:27,7S16681,160.3495
2018-05-18 23:48,7S16682,157.7102
2018-05-19 0:09,7S16683,157.2495
2018-05-19 0:30,7S16684,159.9602
2018-05-19 0:51,7K09724,157.3592
2018-05-19 1:12,7K09725,158.2308
2018-05-19 1:33,7K09726,160.306
2018-05-19 1:54,7K09727,158.7378
2018-05-19 2:15,7K09728,158.2997
2018-05-19 2:36,7K09729,159.6863
2018-05-20 18:26,7P14692,157.1067
2018-05-20 18:46,7P14693,159.0767
2018-05-20 19:07,7P14694,159.4285
2018-05-20 19:28,7P14695,158.1082
2018-05-20 19:48,7P14696,158.3513
2018-05-20 20:10,7P14697,158.3825
2018-05-20 20:31,7P14699,158.9062
2018-05-20 20:52,7S16873,158.214
2018-05-20 21:13,7S16874,158.9102
2018-05-20 21:33,7S16875,159.3565
2018-05-20 21:54,7S16876,159.6682
2018-05-20 22:15,7S16877,157.4628
2018-05-20 22:37,7S16878,158.3617
2018-05-20 22:59,7S16879,159.2555
2018-05-20 23:20,7S16880,161.6958
2018-05-20 23:41,7S16881,159.1407
2018-05-21 0:02,7S16882,158.787
2018-05-21 0:22,7S16883,159.423
2018-05-21 0:46,7P14680,158.7693
2018-05-21 1:07,6B29851,156.1823
2018-05-21 1:27,6B29852,159.3055
2018-05-21 1:49,6B29853,158.8572
2018-05-21 2:10,6B29854,159.6215
2018-05-21 2:31,6B29855,155.7748
2018-05-21 2:52,6B29856,156.8162
2018-05-21 3:14,6B29857,157.3228
2018-05-21 3:35,6B29877,156.2482
2018-05-21 3:56,6B29878,156.9618
2018-05-21 4:17,6B29879,157.123
2018-05-21 4:38,6B29880,156.7278
2018-05-21 4:58,6B29881,156.805
2018-05-21 5:19,6B29882,157.2402
2018-05-21 5:41,6B29883,156.4833
2018-05-21 6:02,6B29884,155.0703
2018-05-21 6:24,6B29858,154.9648
2018-05-21 6:45,6B29860,156.8972
2018-05-21 7:09,6B29861,156.2227
2018-05-21 7:32,6B29872,155.2435
2018-05-21 7:53,6B29873,155.2207
2018-05-21 8:14,6B29874,156.0173
2018-05-21 8:35,6B29875,155.0525
2018-05-21 8:56,6B29876,156.9442
2018-05-22 17:22,7K09740,158.0547
2018-05-22 17:43,7K09741,157.8507
2018-05-22 18:04,7K09742,158.8648
2018-05-22 18:25,7K09743,157.4838
2018-05-22 18:46,7K09744,156.86
2018-05-22 19:07,7K09890,157.353
2018-05-22 19:28,7K09301,158.7988
2018-05-22 19:49,7K09302,159.0332
2018-05-22 20:09,7K09303,157.7712
2018-05-23 13:20,7K09304,158.008
2018-05-23 13:42,7K09305,158.3542
2018-05-23 14:03,7K09306,158.3727
2018-05-23 14:23,7K09307,157.2835
2018-05-23 14:44,7K09308,157.9223
2018-05-23 15:05,7K09309,157.0408
2018-05-23 15:27,7S16884,159.1247
2018-05-23 15:48,7S16885,157.1815
2018-05-23 16:09,7S16886,158.7342
2018-05-23 16:30,7S16887,159.5042
2018-05-23 16:51,7S16888,158.0663
2018-05-23 17:14,7S16889,157.9647
2018-05-23 17:35,7S16890,158.4822
2018-05-23 17:56,7S16891,158.5842
2018-05-23 18:16,7S16892,159.0875
2018-05-23 18:38,7S16893,158.7817
2018-05-23 19:00,7S16894,156.5252
2018-05-23 19:21,6B29885,155.2243
2018-05-23 19:41,6B29886,164.2572
2018-05-23 20:02,6B29887,156.1977
2018-05-23 20:23,6B29888,153.8642
2018-05-23 20:44,6B29889,155.9217
2018-05-23 21:05,6B29890,155.4248
2018-05-23 21:26,6B29891,154.268
2018-05-23 21:48,6B29892,153.7907
2018-05-23 22:09,7K09841,157.1395
2018-05-23 22:30,7K09842,156.6412
2018-05-23 22:51,7K09843,157.3152
2018-05-23 23:12,7K09844,157.158
2018-05-23 23:36,7K09845,157.4928
2018-05-23 23:58,7K09846,157.6447
2018-05-24 0:19,7K09847,156.4637
2018-05-24 0:40,7K09848,157.3035
2018-05-24 1:01,7K09849,157.2223
2018-05-24 1:22,7K09850,157.6963
2018-05-24 1:43,7K09818,158.5935
2018-05-24 2:04,7K09819,158.9328
2018-05-24 2:26,7K09820,158.8253
2018-05-24 2:47,7K09821,159.5862
2018-05-24 3:09,7K09822,158.2103
2018-05-24 3:30,7K09823,157.821
2018-05-24 3:51,7K09824,157.6385
2018-05-24 4:12,7K09825,157.1352
2018-05-24 4:34,7K09826,157.5027
2018-05-24 4:55,7K09827,156.1853
2018-05-24 5:17,7K09828,156.1533
2018-05-24 5:38,7K09829,157.899
2018-05-24 6:02,7K09830,157.9002
2018-05-24 6:24,7K09001,158.1903
2018-05-24 6:45,7K09002,158.1628
2018-05-24 7:06,7K09003,157.825
2018-05-24 7:28,7K09004,157.2632
2018-05-24 7:50,7K09005,157.8632
2018-05-24 10:19,7S16351,159.1185
2018-05-24 10:40,7S16352,158.9132
2018-05-24 11:02,7S16358,158.347
2018-05-24 11:23,7S16359,158.9795
2018-05-24 11:44,7S16360,159.0387
2018-05-24 12:06,7P14653,157.8877
2018-05-24 12:29,7P14654,158.452
2018-05-24 12:50,7P14655,158.7362
2018-05-24 13:12,7P14656,159.02
2018-05-24 13:33,7P14657,158.6128
2018-05-24 13:54,7P14659,158.7353
2018-05-24 14:15,7P14660,159.1868
2018-05-24 14:36,7P14661,158.6848
2018-05-24 14:57,7S16895,156.5085
2018-05-24 15:18,7S16896,158.4572
2018-05-24 15:39,7S16897,159.2307
2018-05-24 16:00,7S16898,158.7963
2018-05-24 16:21,7S16899,157.698
2018-05-24 16:42,7S16900,159.9188
2018-05-24 17:03,7P14651,159.4147
2018-05-24 17:25,7P14652,158.9853
2018-05-25 10:55,7K09017,158.0435
2018-05-25 11:16,7K09018,158.3075
2018-05-25 11:37,7K09019,158.0793
2018-05-25 11:58,7K09020,157.8017
2018-05-25 12:19,7K09021,157.7097
2018-05-25 12:41,7K09022,159.2922
2018-05-25 13:02,7K09023,158.418
2018-05-25 13:23,7K09024,158.5075
2018-05-25 13:45,7K09025,157.2595
2018-05-25 14:08,7K09026,157.9883
2018-05-25 14:28,7K09027,157.6122
2018-05-25 14:50,7K09028,158.2762
2018-05-25 15:10,7K09029,158.2685
2018-05-25 15:31,7K09030,158.2635
2018-05-25 15:52,7K09031,157.8028
2018-05-25 16:13,7K09032,157.5105
2018-05-25 16:34,7K09033,158.2117
2018-05-25 16:55,7K09034,158.611
2018-05-25 17:16,7K09035,158.4535
2018-05-29 11:49,7K09702,157.4278
2018-05-29 12:10,7K09703,157.9393
2018-05-29 12:31,7K09704,158.4007
2018-05-29 12:52,7K09705,157.668
2018-05-29 13:13,7K09706,156.1058
2018-05-29 13:33,7K09707,158.3092
2018-05-29 13:54,7K09708,157.108
2018-05-29 14:14,7K09709,156.529
2018-05-29 14:35,7K09710,158.0053
2018-05-29 14:55,7K09711,158.0035
2018-05-29 15:16,7K09712,156.65
2018-05-29 15:37,7K09713,157.2952
2018-05-29 15:58,7K09714,157.6688
2018-05-29 16:19,7K09715,157.021
2018-05-29 16:40,7K09716,158.66
2018-05-29 17:01,7P14670,160.2215
2018-05-29 17:22,7P14671,160.1557
2018-05-29 17:43,7P14672,160.4277
2018-05-29 18:04,7P14673,157.8623
2018-05-29 18:26,7P14674,159.4937
2018-05-29 18:47,7P14675,157.8805
2018-05-29 19:08,7P14676,158.1423
2018-05-29 19:29,7P14681,157.2173
2018-05-29 19:50,7P14682,157.3807
2018-05-29 20:11,7P14683,157.9288
2018-05-29 20:32,7P14684,158.8013
2018-05-29 20:52,7P14685,159.3277
2018-05-29 21:14,7P14686,157.6433
2018-05-29 21:34,7P14687,157.6115
2018-05-29 21:55,7P14688,157.5418
2018-05-29 22:16,7P14689,157.3168
